"Annee","DEPARTEMENT","Nb_vente","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy","faits","POP","txpourmille"
2018,"54",8912,5360,3552,143706.585720081,1317.882831643,112.903313549696,25863,733469,35.2612039499965
2018,"55",1835,1647,188,105424.899696133,980.324659668508,111.669821850829,5703,185355,30.7679857570608
2018,"56",11880,8706,3174,153717.939558233,1657.17713293173,95.3601573493976,21239,754867,28.1360822502507
2018,"58",2642,2313,329,86323.0290425532,1000.34893439716,89.1555981205674,6013,205828,29.2137124200789
2018,"59",31180,23837,7343,164304.422248428,1580.96382059748,105.206062012579,137025,2606234,52.5758623362292
2018,"60",9237,7237,2000,175937.760626959,1869.80787194357,99.1647759874608,32167,827153,38.8888150076225
2018,"61",3142,2896,246,118612.294595376,1239.41349768786,97.6121722254335,7623,281593,27.0709854293253
2018,"62",15932,13770,2162,147524.791531863,1437.36217365196,106.176248026961,58190,1466743,39.6729352040542
2018,"63",8178,5033,3145,122076.307902098,1288.73245897436,95.8303380885781,23864,659048,36.2098056590719
2018,"64",10221,4274,5947,178498.538474946,1622.23611089325,115.697628976035,21865,679810,32.1633985966667
2018,"65",3277,1868,1409,145087.29347561,1475.64093658537,106.566587530488,7733,229191,33.7404173811363
2018,"66",9285,5251,4034,147849.5575,1776.65281634615,84.8628899519231,24535,476357,51.5054885306608
2018,"69",23879,6844,17035,242417.540113208,2395.3231890566,103.051864264151,116125,1859524,62.4487772139537
2018,"70",2231,1890,341,112916.871698565,1059.20369952153,109.924402607656,6610,236018,28.006338499606
2018,"71",6092,4732,1360,128696.728990476,1280.57490990476,102.466753333333,16174,552185,29.2909079384627
2018,"72",6733,5500,1233,118916.43226087,1213.69329942029,99.1531271884058,19839,565963,35.0535282341779
2018,"73",7600,2367,5233,192385.926666667,2379.90652962963,86.6956952592593,16782,433724,38.6928092519667
2018,"74",13058,4257,8801,298432.932971014,3378.57748913043,91.1025482246377,29824,816699,36.5177378691537
2018,"75",30166,108,30058,492811.5,9339.571,52.1805,268961,2175601,123.62606930223
